label,pred,score
1,0.99966407,1
1,0.9606995,1
1,0.96514225,1
1,0.9713669,1
1,0.96798867,1
1,0.9737056000000001,1
1,0.9462014999999999,1
1,0.97326046,1
1,0.9635544,1
1,0.9497416999999999,1
1,0.9812603999999999,1
1,0.96135104,1
1,0.9209325,1
1,0.98691934,1
1,0.9568207000000001,1
1,0.97187614,1
1,0.9475733000000001,1
1,0.96392584,1
1,0.9710576,1
1,0.9995838,1
1,0.9980718000000001,1
1,0.9972270000000001,1
1,0.9986965,1
1,0.90542716,1
1,0.99525,1
1,0.9901631,1
1,0.9961998,1
1,0.99400383,1
1,0.9911684000000001,1
1,0.9825120999999999,1
1,0.992353,1
1,0.9906040999999999,1
1,0.99148494,1
1,0.9929321,1
1,0.9940210999999999,1
1,0.98713326,1
1,0.9973139000000001,1
1,0.97379917,1
1,0.9965148000000001,1
1,0.99783653,1
1,0.9993825999999999,1
1,0.9994289000000001,1
1,0.9998440999999999,1
1,0.99167764,1
1,0.99664366,1
1,0.99939823,1
1,0.9985903,1
1,0.9999584999999999,1
1,0.9977950000000001,1
1,0.99734396,1
1,0.99744165,1
1,0.99345315,1
1,0.9718502,1
1,0.99348456,1
1,0.9916311999999999,1
1,0.9835517,1
1,0.9992118000000001,1
1,0.995808,1
1,0.99611783,1
1,0.99850583,1
1,0.9985434999999999,1
1,0.9827749,1
1,0.9993806999999999,1
1,0.99803215,1
1,0.99999857,1
1,0.9999981,1
1,0.99995804,1
1,0.9999988999999999,1
1,0.9999995,1
1,0.9999986999999999,1
1,0.99999714,1
1,0.9999888000000001,1
1,0.99702805,1
1,0.9972395000000001,1
1,0.99737155,1
1,0.9141378000000001,1
1,0.936509,1
1,0.8771639999999999,1
1,0.8776349,1
1,0.87714463,1
1,0.87764114,1
1,0.87829936,1
1,0.79292387,1
1,0.84526384,1
1,0.788864,1
1,0.9974189,1
1,0.99748886,1
1,0.99878985,1
1,0.9987117,1
1,0.9973822,1
1,0.9055597,1
1,0.99736434,1
1,0.9925729999999999,1
1,0.99758315,1
1,0.9718502,1
1,0.9954978000000001,1
1,0.990159,1
1,0.9977708000000001,1
1,0.9986965,1
1,0.9827749,1
1,0.9991798000000001,1
1,0.9992118000000001,1
1,0.99783653,1
1,0.99718374,1
1,0.9997234,1
1,0.9976621999999999,1
1,0.9977126000000001,1
1,0.99803215,1
1,0.995808,1
1,0.99611783,1
1,0.9985434999999999,1
1,0.99850583,1
1,0.9993806999999999,1
1,0.99744165,1
1,0.99734396,1
1,0.9985903,1
1,0.98713326,1
1,0.9940210999999999,1
1,0.99927324,1
1,0.9975284,1
1,0.9901631,1
1,0.9929321,1
1,0.99810886,1
1,0.99664366,1
1,0.9979531999999999,1
1,0.9937069,1
1,0.99992657,1
1,0.9825120999999999,1
1,0.97379917,1
1,0.9973139000000001,1
1,0.9965148000000001,1
1,0.9999993,1
1,0.99563605,1
1,0.99966407,1
1,0.9994960999999999,1
1,0.9997825,1
1,0.9997719999999999,1
1,0.98355156,1
1,0.8562203000000002,1
1,0.99610597,1
1,0.9906610999999999,1
1,0.99668485,1
1,0.99195015,1
1,0.9931385,1
1,0.9991013000000001,1
1,0.95984054,1
1,0.9557904,1
1,0.9655636999999999,1
1,0.9469804,1
1,0.9545558000000001,1
1,0.9930921999999999,1
1,0.9980629999999999,1
1,0.99881834,1
1,0.997951,1
1,0.9983449000000001,1
1,0.9880518,1
1,0.99148494,1
1,0.9911684000000001,1
1,0.9972025,1
1,0.99995744,1
1,0.9993825999999999,1
1,0.9994289000000001,1
1,0.9998440999999999,1
1,0.9545553,1
1,0.9916311999999999,1
1,0.99345315,1
1,0.9995628000000001,1
1,0.99991834,1
1,0.9999461,1
1,0.9998386,1
1,0.9999269000000001,1
1,0.9998995999999999,1
1,0.9999044,1
1,0.9982994000000001,1
1,0.9987645,1
1,0.9978829,1
1,0.9971220999999999,1
1,0.9991359000000001,1
1,0.9941181999999998,1
1,0.99938416,1
1,0.90542716,1
1,0.97728693,1
1,0.9495336999999999,1
1,0.96392584,1
1,0.9710576,1
1,0.9475733000000001,1
1,0.99070436,1
1,0.97187614,1
1,0.9713669,1
1,0.9497416999999999,1
1,0.9462014999999999,1
1,0.9568207000000001,1
1,0.9703222,1
1,0.96798867,1
1,0.96919394,1
1,0.9606995,1
1,0.95645577,1
1,0.9635544,1
1,0.96514225,1
1,0.9664239,1
1,0.9812603999999999,1
1,0.96135104,1
1,0.97326046,1
1,0.92093253,1
1,0.96887636,1
1,0.9970023000000001,1
1,0.99583095,1
1,0.99791986,1
1,0.99831355,1
1,0.9984848,1
1,0.99810326,1
1,0.9985575999999999,1
1,0.99739146,1
1,0.9974957,1
1,0.99698204,1
1,0.9995759,1
1,0.99937797,1
1,0.9989863999999999,1
1,0.9989421999999999,1
1,0.9993504999999999,1
1,0.98691934,1
1,0.9957904000000001,1
1,0.9737056000000001,1
1,0.9961681,1
1,0.9965178,1
1,0.99398637,1
1,0.9873890999999999,1
1,0.9992254,1
1,0.9962889000000001,1
1,0.99969006,1
1,0.9998165999999999,1
1,0.9999020000000001,1
1,0.9996649,1
1,0.99023527,1
1,0.9471838,1
1,0.9998671999999998,1
1,0.9999049999999999,1
1,0.9998530000000001,1
1,0.99958616,1
1,0.9995431999999999,1
1,0.9994023999999999,1
1,0.9988181,1
1,0.99456906,1
1,0.99060047,1
1,0.9954294,1
1,0.99404484,1
1,0.9971199000000001,1
1,0.99818903,1
1,0.9914402,1
1,0.9964594000000001,1
1,0.9978011,1
1,0.9980718000000001,1
1,0.9972270000000001,1
1,0.99997854,1
1,0.9995838,1
1,0.99741143,1
1,0.99348456,1
1,0.9533405999999999,1
1,0.84679776,1
1,0.9906040999999999,1
1,0.99854577,1
1,0.99252313,1
0,0.99655104,1
0,0.9917386,1
0,0.9825485999999999,1
0,0.99987304,1
0,0.9713733,1
0,0.9998099,1
0,0.999653,1
0,0.9998845999999999,1
0,0.99715,1
0,0.97986436,1
0,0.9823072,1
0,0.9868814,1
0,0.9997246999999999,1
0,0.99999905,1
0,0.99080557,1
0,0.99453175,1
0,0.9983789000000001,1
0,0.99826187,1
0,0.99159336,1
0,0.99950194,1
0,0.9940806000000001,1
0,0.9978600000000001,1
0,0.9964813,1
0,0.9868482,1
0,0.9986118,1
0,0.98910695,1
0,0.9947029000000001,1
0,0.99877316,1
0,0.98956674,1
0,0.9524157,1
0,0.98321277,1
0,0.9981424999999999,1
0,0.9998882,1
0,0.9994917999999999,1
0,0.9669757,1
0,0.98576987,1
0,0.9955171999999999,1
0,0.99722314,1
0,0.9059082,1
0,0.98922044,1
0,0.94152963,1
0,0.9949037000000001,1
0,0.9954424999999999,1
0,0.9594947,1
0,0.7249597,1
0,0.9995203000000001,1
0,0.99628985,1
0,0.99961084,1
0,0.99980575,1
0,0.9985715000000001,1
0,0.9812754000000001,1
0,0.99587643,1
0,0.9952996999999999,1
0,0.9874801,1
0,0.9971468000000001,1
0,0.9999075999999999,1
0,0.9984913000000001,1
0,0.99780065,1
0,0.9988826999999999,1
0,0.99294466,1
0,0.9996406999999999,1
0,0.99804306,1
0,0.964455,1
0,0.9730652,1
0,0.98354155,1
0,0.99049497,1
0,0.87133545,1
0,0.99792683,1
0,0.9997868000000001,1
0,0.9785912,1
0,0.98404354,1
0,0.8449171999999998,1
0,0.97398394,1
0,0.9805431,1
0,0.9825136999999999,1
0,0.49057093,0
0,0.9954619,1
0,0.99654394,1
0,0.9965947000000001,1
0,0.9625648000000001,1
0,0.98004866,1
0,0.99859196,1
0,0.9921252,1
0,0.9997655999999999,1
0,0.9502285,1
0,0.98307264,1
0,0.99468035,1
0,0.9994649,1
0,0.99993885,1
0,0.9912429,1
0,0.9896287,1
0,0.83837956,1
0,0.9600709000000001,1
0,0.9970155,1
0,0.99218,1
0,0.9996884,1
0,0.9998004999999999,1
0,0.9999374,1
0,0.9984143,1
0,0.994732,1
0,0.99656063,1
0,0.99545765,1
0,0.96139944,1
0,0.99937916,1
0,0.99981993,1
0,0.9985921999999998,1
0,0.9999020000000001,1
0,0.99650204,1
0,0.9969716000000001,1
0,0.9973636,1
0,0.99898475,1
0,0.99979156,1
0,0.9974790000000001,1
0,0.9928691999999999,1
0,0.9958097,1
0,0.9447334999999999,1
0,0.9963361,1
0,0.9806636999999999,1
0,0.9964006999999999,1
0,0.9980215,1
0,0.99965906,1
0,0.9967045,1
0,0.9970511000000001,1
0,0.99161845,1
0,0.9900711,1
0,0.9884531999999999,1
0,0.9831709000000001,1
0,0.99615294,1
0,0.9968646000000001,1
0,0.9990709000000001,1
0,0.99847955,1
0,0.9931165000000001,1
0,0.8529002,1
0,0.9986815,1
0,0.99621624,1
0,0.9989931000000001,1
0,0.9992141999999999,1
0,0.9975508,1
0,0.99987435,1
0,0.9966017,1
0,0.99863297,1
0,0.8299859,1
0,0.9945550999999999,1
0,0.99768424,1
0,0.9999020000000001,1
0,0.99399745,1
0,0.99962497,1
0,0.9907245000000001,1
0,0.9971950999999999,1
0,0.9932213,1
0,0.9997038,1
0,0.99903524,1
0,0.99958473,1
0,0.99869007,1
0,0.985276,1
0,0.9592666999999999,1
0,0.9976825999999999,1
0,0.9947246999999999,1
0,0.9993843000000001,1
0,0.9239606,1
0,0.9917950999999999,1
0,0.9992384,1
0,0.9990619000000001,1
0,0.9755652,1
0,0.9016124,1
0,0.998502,1
0,0.99981445,1
0,0.9996352,1
0,0.9942624,1
0,0.9987109000000001,1
0,0.9935136,1
0,0.8984827,1
0,0.9954529000000001,1
0,0.9927591,1
0,0.9915656999999999,1
0,0.99993896,1
0,0.9589795,1
0,0.99695045,1
0,0.9891838,1
0,0.9998331,1
0,0.97785324,1
0,0.9979792,1
0,0.99994576,1
0,0.99950624,1
0,0.9999858,1
0,0.9929568999999999,1
0,0.98437357,1
0,0.993339,1
0,0.99627787,1
0,0.99885416,1
0,0.99681723,1
0,0.99900156,1
0,0.93546045,1
0,0.99988794,1
0,0.9624984000000001,1
0,0.99280614,1
0,0.9998049000000001,1
0,0.99859565,1
0,0.9980591999999999,1
0,0.99920386,1
0,0.9998292,1
0,0.99931633,1
0,0.9579622,1
0,0.99974245,1
0,0.9944219000000001,1
0,0.86985016,1
0,0.9996124,1
0,0.95472825,1
0,0.9998779000000001,1
0,0.966957,1
0,0.9990445,1
0,0.99922967,1
0,0.99679464,1
0,0.9999114,1
0,0.9982671999999999,1
0,0.9847171999999998,1
0,0.9950812,1
0,0.94340235,1
0,0.99834585,1
0,0.9959662,1
0,0.998857,1
0,0.9828498,1
0,0.998432,1
0,0.9928530999999999,1
0,0.9997013000000001,1
0,0.99980754,1
0,0.99683064,1
0,0.99833655,1
0,0.9925079,1
0,0.9971960999999999,1
0,0.9296215,1
0,0.9999844000000001,1
0,0.99998987,1
0,0.9999986999999999,1
0,0.9990558,1
0,0.99913114,1
0,0.9976398000000001,1
0,0.99375385,1
0,0.9949863000000001,1
0,0.9998454999999999,1
0,0.9615676,1
0,0.9989496999999999,1
0,0.99698466,1
0,0.9942146999999999,1
0,0.9929321,1
0,0.99982065,1
0,0.99996233,1
0,0.9909247,1
0,0.99998295,1
0,0.99537355,1
0,0.99368215,1
0,0.98911756,1
0,0.9809905000000001,1
0,0.9999982,1
0,0.9999191999999999,1
0,0.9877714,1
0,0.99975353,1
0,0.9995177,1
0,0.99569243,1
0,0.97773093,1
0,0.9740431999999999,1
0,0.99996984,1
0,0.76350695,1
0,0.9467882,1
0,0.9999988999999999,1
0,0.9945411,1
0,0.99733114,1
0,0.93348914,1
0,0.9987722,1
0,0.9989302999999999,1
0,0.99914277,1
0,0.99734795,1
0,0.98003644,1
0,0.9990674999999999,1
0,0.99992573,1
0,0.9998155000000001,1
0,0.98434997,1
0,0.99035114,1
0,0.99611914,1
0,0.99998105,1
0,0.99498427,1
0,0.9849604,1
0,0.99743736,1
0,0.94462913,1
0,0.99964964,1
0,0.9999169,1
0,0.99092275,1
0,0.9938834000000001,1
0,0.9983575000000001,1
0,0.9994154000000001,1
0,0.9942193000000001,1
0,0.9999958000000001,1
0,0.9957229,1
0,0.98761415,1
0,0.9992791,1
0,0.9979242,1
0,0.99657506,1
0,0.99426806,1
0,0.9972542,1
0,0.98912877,1
0,0.9500900999999999,1
0,0.9944337,1
0,0.9980945999999999,1
0,0.9999355,1
0,0.9999442,1
0,0.9964108,1
0,0.9738157,1
0,0.9997812,1
0,0.9844325999999999,1
0,0.9805666,1
0,0.9919091999999998,1
0,0.99394256,1
0,0.9875021999999999,1
0,0.9989686,1
0,0.9999403,1
0,0.99975055,1
0,0.99472344,1
0,0.9823513,1
0,0.98400325,1
0,0.9991098,1
0,0.9999870000000001,1
0,0.97348595,1
0,0.9975611999999999,1
0,0.9938712,1
0,0.99687105,1
0,0.99791557,1
0,0.99980015,1
0,0.99804366,1
0,0.9930106,1
0,0.9993579,1
0,0.99015933,1
0,0.8676835999999999,1
0,0.99695194,1
0,0.9985335999999999,1
0,0.9998864,1
0,0.98196125,1
0,0.9929329,1
0,0.9997168,1
0,0.9934549000000001,1
0,0.9902478000000001,1
0,0.99864286,1
0,0.9988539000000001,1
0,0.9992636,1
0,0.9783844,1
0,0.98453945,1
0,0.9998385000000001,1
0,0.9890388000000001,1
0,0.999268,1
0,0.99436605,1
0,0.9945873,1
0,0.9996171999999999,1
0,0.9906719999999999,1
0,0.9741755,1
0,0.65506697,1
0,0.9977055,1
0,0.99999726,1
0,0.9933889000000001,1
0,0.9990264000000001,1
0,0.9932540000000001,1
0,0.9840254,1
0,0.9987084999999999,1
0,0.9966491,1
0,0.9990453000000001,1
0,0.99859756,1
0,0.9999466,1
0,0.9991042,1
0,0.99447846,1
0,0.9842248,1
0,0.7914661000000001,1
0,0.99544513,1
0,0.9974105,1
0,0.9828089,1
0,0.9990783999999999,1
0,0.98665446,1
0,0.99618345,1
0,0.9911027,1
0,0.98139817,1
0,0.9917874,1
0,0.99999976,1
0,0.99533045,1
0,0.97048146,1
0,0.9269832,1
0,0.9983564,1
0,0.9952021999999999,1
0,0.9990351000000001,1
0,0.98129785,1
0,0.9984347,1
0,0.9597279000000001,1
0,0.9971808000000001,1
0,0.9989453000000001,1
0,0.99999595,1
0,0.9973941999999999,1
0,0.98804957,1
0,0.9907594999999999,1
0,0.98591816,1
0,0.9820295,1
0,0.99843055,1
0,0.9215998,1
0,0.874202,1
0,0.99864715,1
0,0.9999877,1
0,0.99655294,1
0,0.99272317,1
0,0.92056286,1
0,0.6983942,1
0,0.9994673000000001,1
0,0.99818844,1
0,0.99996626,1
0,0.99171984,1
0,0.9888123,1
0,0.9997186,1
0,0.9955921999999998,1
0,0.9993274,1
0,0.98571974,1
0,0.94957304,1
0,0.9945997,1
0,0.9999584999999999,1
0,0.99753064,1
0,0.7927598000000001,1
0,0.99685895,1
0,0.9979133,1
0,0.99773586,1
0,0.8760751,1
0,0.9929813,1
0,0.9981085,1
0,0.9689123,1
0,0.9953120000000001,1
0,0.99770975,1
0,0.99538296,1
0,0.9242208000000001,1
0,0.9954228,1
0,0.99494463,1
0,0.99527633,1
0,0.9994271999999998,1
0,0.99800926,1
0,0.99835455,1
0,0.99107075,1
0,0.9869359000000001,1
0,0.9997142,1
0,0.9999789000000001,1
0,0.998899,1
0,0.9991278,1
0,0.9973671999999999,1
0,0.99671555,1
0,0.9684571,1
0,0.9999515,1
0,0.9994118000000001,1
0,0.99797803,1
0,0.99564207,1
0,0.99652344,1
0,0.97814494,1
0,0.9998599,1
0,0.79611486,1
0,0.94149107,1
0,0.9999889000000001,1
0,0.9812861999999999,1
0,0.9579491,1
0,0.9834055,1
0,0.99439347,1
0,0.9958716000000001,1
0,0.99226063,1
0,0.99424815,1
0,0.9966918,1
0,0.9956403,1
0,0.99724114,1
0,0.99691284,1
0,0.99996984,1
0,0.9723789,1
0,0.9996610999999999,1
0,0.9998766,1
0,0.99990606,1
0,0.9987263000000001,1
0,0.9996835999999999,1
0,0.99997604,1
0,0.99985254,1
0,0.99982184,1
0,0.986662,1
0,0.9643734,1
0,0.99276114,1
0,0.9959269000000001,1
0,0.99772066,1
0,0.9991934000000001,1
0,0.9991921999999999,1
0,0.99848133,1
0,0.99457234,1
0,0.99893194,1
0,0.9914888000000001,1
0,0.9999974,1
0,0.99959856,1
0,0.9188483000000001,1
0,0.9612974,1
0,0.9999993,1
0,0.9953376,1
0,0.9898644,1
0,0.9987368000000001,1
0,0.99619067,1
0,0.97877985,1
0,0.99906105,1
0,0.99711525,1
0,0.99753284,1
0,0.98798966,1
0,0.99960476,1
0,0.99999535,1
0,0.9943023000000001,1
0,0.9956981,1
0,0.99170375,1
0,0.99953246,1
0,0.9998776,1
0,0.98776287,1
0,0.97724086,1
0,0.9955504000000001,1
0,0.9992747999999999,1
0,0.98735124,1
0,0.98870635,1
0,0.99861705,1
0,0.9995776,1
0,0.9994566999999999,1
0,0.99344736,1
0,0.986246,1
0,0.9950035,1
0,0.9963188000000001,1
0,0.9987196,1
0,0.95785856,1
0,0.9995265,1
0,0.99701655,1
0,0.99982005,1
0,0.7024062,1
0,0.9957925,1
0,0.9009124,1
0,0.99530977,1
0,0.9919844000000001,1
0,0.9972051,1
0,0.9130164000000001,1
0,0.999863,1
0,0.99259806,1
0,0.9998381,1
0,0.9984251000000001,1
0,0.9982235999999999,1
0,0.9873185999999999,1
0,0.9992943000000001,1
0,0.9508304,1
0,0.9962429,1
0,0.99850035,1
0,0.998187,1
0,0.9980306999999999,1
0,0.99991345,1
0,0.9967554,1
0,0.92095685,1
0,0.9831767,1
0,0.9994646,1
0,0.9999957,1
0,0.87467664,1
0,0.9833114,1
0,0.9992105,1
0,0.9998093000000001,1
0,0.9943421999999998,1
0,0.9982521999999999,1
0,0.86306363,1
0,0.9797831,1
0,0.99135625,1
0,0.9956722,1
0,0.99859077,1
0,0.9998435,1
0,0.9897093000000001,1
0,0.9999825000000001,1
0,0.9943145,1
0,0.9979518,1
0,0.9909176,1
0,0.9996082000000001,1
0,0.9999697,1
0,0.9942561,1
0,0.999233,1
0,0.9999689,1
0,0.99961877,1
0,0.9017446,1
0,0.99860305,1
0,0.9952376000000001,1
0,0.9915392,1
0,0.99266523,1
0,0.9860336,1
0,0.9884058000000001,1
0,0.99191225,1
0,0.9888466,1
0,0.9940304,1
0,0.99955684,1
0,0.99157774,1
0,0.99780387,1
0,0.99399346,1
0,0.9722206,1
0,0.9954959000000001,1
0,0.9938658000000001,1
0,0.9657367,1
0,0.99454886,1
0,0.32330573,0
0,0.9869018,1
0,0.99999475,1
0,0.9916769,1
0,0.99989057,1
0,0.9878655999999999,1
0,0.9970853999999999,1
0,0.99968195,1
0,0.99723035,1
0,0.99547887,1
0,0.95266986,1
0,0.9844226,1
0,0.9966575000000001,1
0,0.95140606,1
0,0.9719591000000001,1
0,0.99634016,1
0,0.9996815999999998,1
0,0.99994755,1
0,0.99852955,1
0,0.9978295,1
0,0.9963575000000001,1
0,0.9760946,1
0,0.9747561,1
0,0.99974674,1
0,0.9923601999999999,1
0,0.6028894,1
0,0.9426832,1
0,0.9850787,1
0,0.9978017,1
0,0.99622345,1
0,0.99598783,1
0,0.9743558000000001,1
0,0.99998415,1
0,0.99784243,1
0,0.9759219000000001,1
0,0.8891725,1
0,0.9990289000000001,1
0,0.99926966,1
0,0.90455776,1
0,0.99839103,1
0,0.9987226,1
0,0.9998752000000001,1
0,0.9993105,1
0,0.9999918,1
0,0.9786386,1
0,0.999699,1
0,0.9870483,1
0,0.98532975,1
0,0.9966209999999999,1
0,0.9976273000000001,1
0,0.99643916,1
0,0.99951005,1
0,0.9999937,1
0,0.99095553,1
0,0.9450236999999999,1
0,0.99837387,1
0,0.99932253,1
0,0.9931653,1
0,0.9464249,1
0,0.9683489,1
0,0.9987575000000001,1
0,0.9999998999999999,1
0,0.9431816999999999,1
0,0.9994886999999999,1
0,0.9953733,1
0,0.99981266,1
0,0.9798718000000001,1
0,0.9995869000000001,1
0,0.99894875,1
0,0.9986014999999999,1
0,0.99765515,1
0,0.9994368,1
0,0.9928548,1
0,0.9977806,1
0,0.99888426,1
0,0.98182,1
0,0.9856484000000001,1
0,0.999967,1
0,0.99325174,1
0,0.99344456,1
0,0.99961406,1
0,0.98724085,1
0,0.9927516,1
0,0.9959347,1
0,0.99201715,1
0,0.9996706,1
0,0.94983774,1
0,0.9970311,1
0,0.99958533,1
0,0.9750572,1
0,0.9992175999999999,1
0,0.99532384,1
0,0.9999447,1
0,0.99548584,1
0,0.9976775,1
0,0.9872218,1
0,0.9932035,1
0,0.98865044,1
0,0.9971129000000001,1
0,0.9978908000000001,1
0,0.9847338999999999,1
0,0.9870574000000001,1
0,0.9982564,1
0,0.99954873,1
0,0.9310228000000002,1
0,0.90360546,1
0,0.9999188,1
0,0.9999658000000001,1
0,0.9794867,1
0,0.9999620000000001,1
0,0.98733085,1
0,0.9959688,1
0,0.9977895,1
0,0.9464280999999999,1
0,0.9989511000000001,1
0,0.98869914,1
0,0.9996569,1
0,0.93540454,1
0,0.99977964,1
0,0.99957997,1
0,0.9964678,1
0,0.99969363,1
0,0.92236733,1
0,0.9281323,1
0,0.92667127,1
0,0.9994091999999999,1
0,0.99736255,1
0,0.99520016,1
0,0.99188083,1
0,0.9907370000000001,1
0,0.99978024,1
0,0.9984735999999999,1
0,0.9963546999999998,1
0,0.96235687,1
0,0.9998603000000001,1
0,0.9988611,1
0,0.99630547,1
0,0.98353034,1
0,0.99947673,1
0,0.9996809999999999,1
0,0.99673456,1
0,0.99807054,1
0,0.99763274,1
0,0.7436,1
0,0.81894064,1
0,0.9938188,1
0,0.9955166999999999,1
0,0.9985209,1
0,0.99983454,1
0,0.99652654,1
0,0.9899743000000001,1
0,0.9988524999999999,1
0,0.9917645,1
0,0.9940585,1
0,0.9934702,1
0,0.99827945,1
0,0.9912583,1
0,0.94236743,1
0,0.9992786,1
0,0.99723166,1
0,0.99846953,1
0,0.9993832,1
0,0.9998559000000001,1
0,0.974115,1
0,0.9986921999999999,1
0,0.99453694,1
0,0.99795985,1
0,0.9966698,1
0,0.99296665,1
0,0.99853444,1
0,0.9998584,1
0,0.9995658000000002,1
0,0.99994993,1
0,0.999992,1
0,0.9920134,1
0,0.99322414,1
0,0.9907957000000001,1
0,0.9965243,1
0,0.99839514,1
0,0.99626017,1
0,0.90976024,1
0,0.99961334,1
0,0.99702173,1
0,0.98293144,1
0,0.99236006,1
0,0.94978863,1
0,0.99682164,1
0,0.9957657,1
0,0.99406576,1
0,0.9962071,1
0,0.9953042,1
0,0.9945533000000001,1
0,0.9898245999999999,1
0,0.9999601999999999,1
0,0.99969935,1
0,0.9995309000000001,1
0,0.9999968000000001,1
0,0.9963069999999999,1
0,0.9861187,1
0,0.9997155000000001,1
0,0.8178976,1
0,0.9995377000000001,1
0,0.9998894,1
0,0.9750338,1
0,0.994568,1
0,0.9988329,1
0,0.9996011999999999,1
0,0.9198931999999999,1
0,0.9846451999999999,1
0,0.99893206,1
0,0.9025323000000001,1
0,0.99088997,1
0,0.99052167,1
0,0.95136255,1
0,0.9980411,1
0,0.99562436,1
0,0.99947065,1
0,0.9962114,1
0,0.99999917,1
0,0.99838436,1
0,0.98550063,1
0,0.9997507999999999,1
