,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
C78,3112.311073,771.6700913,431.6824581,12.09874429,35048.41925,0,0.07351047,0.103214185,0.070867264,0.110630973,0.056927852,0.038461451,0.045138995,0.057665388,0.051621679,0.026868996,0.044981166,0.033416341,0.055838391,0.050348658,0.015708799,0.023487925,0.06000751,0.040932596,0.028482999,0.011888363,1568.385845,39536,10749,5610,121,450475.2275,0,0.229508197,0.37037037,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.172413793,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19503,294,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2149.400881,546.2472605,302.041283,8.349183006,24355.85176,0,0.023755306,0.031411432,0.021641466,0.033645333,0.021778374,0.018304012,0.017726731,0.019302797,0.017548346,0.014154431,0.020163054,0.016160608,0.024842522,0.020012479,0.011913018,0.013427137,0.023551832,0.024171057,0.013275691,0.010725131,1083.623063,2796.5,688,385,10,31543.94235,0,0.073135073,0.102150538,0.069822628,0.107363592,0.054794521,0.035714286,0.044715447,0.056,0.050420168,0.025255425,0.04337042,0.031700288,0.056029926,0.051546392,0.013837411,0.022041328,0.058954441,0.036654546,0.026666667,0.010152284,1412,4619924.148,298386.0696,91228.93665,69.70885687,593207515.1,0,0.000564315,0.000986678,0.000468353,0.001132008,0.000474298,0.000335037,0.000314237,0.000372598,0.000307944,0.000200348,0.000406549,0.000261165,0.000617151,0.000400499,0.00014192,0.000180288,0.000554689,0.00058424,0.000176244,0.000115028,1174238.942
C87,3088.270463,764.8599714,428.2537253,11.97917942,34762.40347,0,0.074065982,0.104374793,0.07111577,0.111405629,0.056330637,0.038370948,0.045146879,0.057228627,0.051436867,0.026515711,0.045099282,0.03313284,0.05551379,0.050349322,0.015977521,0.023671202,0.060133138,0.040130644,0.028273419,0.011726999,1556.326189,39169,10664,5553,64,446479.6097,0,0.229508197,0.37037037,0.290322581,0.304347826,0.2,0.211382114,0.167346939,0.178861789,0.162650602,0.111111111,0.235849057,0.150943396,0.217948718,0.204918033,0.085714286,0.125,0.245614035,0.218181818,0.133333333,0.12,19325,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1943.308611,491.2355111,272.0969899,7.812325541,21969.25175,0,0.023818963,0.030984428,0.021371647,0.033992366,0.021285462,0.017953854,0.017245934,0.019114289,0.01719188,0.013708195,0.020095647,0.015976645,0.024910032,0.020318098,0.011998543,0.013629887,0.023554098,0.023819259,0.01289836,0.010684999,979.6920584,2807,689,386,10,31659.0463,0,0.073529412,0.103333333,0.070197044,0.108196721,0.053763441,0.035928144,0.044776119,0.055555556,0.050251256,0.025157233,0.043478261,0.031446541,0.055393586,0.051569507,0.014084507,0.022167488,0.059233449,0.035714286,0.026666667,0.01,1419,3776448.357,241312.3274,74036.77192,61.03243035,482648022.5,0,0.000567343,0.000960035,0.000456747,0.001155481,0.000453071,0.000322341,0.000297422,0.000365356,0.000295561,0.000187915,0.000403835,0.000255253,0.00062051,0.000412825,0.000143965,0.000185774,0.000554796,0.000567357,0.000166368,0.000114169,959796.5292
C90,3089.517915,765.9643602,428.6276777,12.01194313,34793.26288,0,0.073653144,0.103507518,0.070851181,0.110475954,0.056866377,0.038310487,0.045153422,0.057578259,0.051565329,0.026893895,0.045068845,0.033433627,0.055734688,0.050319648,0.015833334,0.023506741,0.060197907,0.040649337,0.028453718,0.011946586,1557.038673,39536,10749,5610,121,450475.2275,0,0.229508197,0.37037037,0.290322581,0.326086957,0.205128205,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.130434783,0.12,19503,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2064.362386,522.7011306,289.9395612,8.190414552,23379.11309,0,0.023903224,0.031536652,0.021671972,0.033749312,0.02180153,0.018329731,0.017664154,0.019349311,0.017525793,0.014123537,0.020312791,0.016124398,0.02500626,0.020177355,0.011952866,0.013522873,0.024076957,0.024051683,0.013331777,0.010858741,1041.703532,2794,686,384,10,31476.3746,0,0.073170732,0.102564103,0.069767442,0.107266436,0.0546875,0.035661218,0.044715447,0.055900621,0.050377834,0.025316456,0.043352601,0.031746032,0.055837563,0.051490515,0.013944223,0.022075055,0.058956916,0.036363636,0.026589595,0.010152284,1407,4261592.061,273216.4719,84064.94915,67.08289054,546582929,0,0.000571364,0.00099456,0.000469674,0.001139016,0.000475307,0.000335979,0.000312022,0.000374396,0.000307153,0.000199474,0.000412609,0.000259996,0.000625313,0.000407126,0.000142871,0.000182868,0.0005797,0.000578483,0.000177736,0.000117912,1085146.248
C93,3064.538245,759.4863747,424.9580906,11.931028,34513.19027,0,0.073180507,0.102455013,0.07062665,0.110245172,0.057262657,0.038781663,0.04478618,0.057975741,0.051644753,0.027155684,0.044888684,0.03381044,0.056050899,0.050206479,0.015831446,0.023393091,0.060235893,0.041128228,0.028454294,0.011886525,1544.782748,31108,7863,4354,120,352519.9558,0,0.229508197,0.337868481,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.183098592,0.160714286,0.125,0.235849057,0.152542373,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,15675,286,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,135,1985.50264,499.926965,278.2511719,8.05452299,22463.55489,0,0.024063744,0.031490566,0.02191456,0.033672801,0.022188077,0.018866144,0.017834504,0.019577886,0.017750833,0.014421349,0.020406031,0.016610849,0.025068242,0.020254027,0.011990551,0.013547975,0.023979837,0.024365373,0.013063899,0.010792335,1003.029236,2764,675,380,10,30966.9598,0,0.07278481,0.101769912,0.069565217,0.107142857,0.054892601,0.035971223,0.044417767,0.05625,0.050505051,0.025396825,0.043037975,0.031862745,0.056074766,0.051282051,0.013986014,0.021929825,0.05907173,0.036697248,0.026666667,0.01010101,1391,3942220.732,249926.9704,77423.71465,64.87534059,504611298.5,0,0.000579064,0.000991656,0.000480248,0.001133858,0.000492311,0.000355931,0.00031807,0.000383294,0.000315092,0.000207975,0.000416406,0.00027592,0.000628417,0.000410226,0.000143773,0.000183548,0.000575033,0.000593671,0.000170665,0.000116474,1006067.648
C94,3096.48937,767.7249431,429.5971906,12.04479879,34871.11799,0,0.073592062,0.103489972,0.070800305,0.110448245,0.056824589,0.038309367,0.045169851,0.057656106,0.051599929,0.026827626,0.045062036,0.033428388,0.055789329,0.050384346,0.015840909,0.023474372,0.060182627,0.040688256,0.028447033,0.011984652,1560.447988,39536,10749,5610,121,450475.2275,0,0.229508197,0.37037037,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19503,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2067.421409,523.467337,290.392926,8.192068727,23413.3369,0,0.023826976,0.031438709,0.021614718,0.033609027,0.021755062,0.018336278,0.017694468,0.019302499,0.017524375,0.014090583,0.020250031,0.016103419,0.025013793,0.020211304,0.011919935,0.013444389,0.023878009,0.024043801,0.013247961,0.010866222,1043.221332,2796.5,688,385,10,31536.13975,0,0.073170732,0.102564103,0.069726927,0.107142857,0.054629181,0.035606012,0.044728435,0.055928412,0.050377834,0.025270758,0.04337042,0.031729253,0.055865922,0.051490515,0.013927577,0.022082019,0.058978412,0.036466249,0.026581511,0.010169492,1412,4274231.283,274018.0529,84328.05149,67.10999003,548184344.9,0,0.000567725,0.000988392,0.000467196,0.001129567,0.000473283,0.000336219,0.000313094,0.000372586,0.000307104,0.000198545,0.000410064,0.00025932,0.00062569,0.000408497,0.000142085,0.000180752,0.000570159,0.000578104,0.000175508,0.000118075,1088310.748
C95,3092.245751,765.9949209,428.5778472,12.02090252,34814.95476,0,0.073491942,0.102879189,0.070818869,0.110780658,0.057323936,0.03871248,0.044973426,0.057840519,0.051652109,0.026967162,0.044979872,0.033642078,0.055794291,0.050038528,0.015782356,0.023534617,0.059916922,0.040758375,0.028317583,0.011795086,1558.722993,31108,7863,4388,120,352519.9558,0,0.229508197,0.375722543,0.290322581,0.326086957,0.183673469,0.211382114,0.188172043,0.183098592,0.160714286,0.125,0.235849057,0.152542373,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,15675,286,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,135,1987.516449,500.0733035,278.5079763,8.123590697,22489.29151,0,0.023996457,0.031537697,0.021617682,0.033631115,0.022011216,0.018720694,0.017857972,0.019456161,0.017539253,0.014251849,0.020390018,0.016430202,0.024974863,0.020174977,0.011914196,0.013501002,0.023765431,0.024150154,0.012946462,0.010685413,1004.617228,2799,687,385,10,31513.441,0,0.073025335,0.102150538,0.069868996,0.107692308,0.055,0.035947712,0.044444444,0.056047198,0.050518135,0.025316456,0.043165468,0.03180212,0.055865922,0.051204819,0.013931889,0.022116904,0.058867925,0.036363636,0.026515152,0.010067114,1414,3950221.636,250073.3088,77566.69286,65.99272581,505768232.4,0,0.00057583,0.000994626,0.000467324,0.001131052,0.000484494,0.000350464,0.000318907,0.000378542,0.000307625,0.000203115,0.000415753,0.000269952,0.000623744,0.00040703,0.000141948,0.000182277,0.000564796,0.00058323,0.000167611,0.000114178,1009255.776
C96,3096.227129,767.4023762,429.1784158,12.01524752,34856.30275,0,0.07384872,0.10377622,0.071141671,0.111080319,0.056816182,0.038441742,0.045204673,0.057346479,0.051529581,0.026758219,0.044933848,0.033160404,0.055753438,0.050356356,0.015703575,0.023498525,0.059887244,0.040606251,0.028395802,0.011760751,1560.140792,39531,10749,5607,73,450416.157,0,0.229508197,0.346666667,0.290322581,0.326086957,0.183673469,0.211382114,0.175510204,0.178861789,0.161971831,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.107692308,0.235294118,0.218181818,0.120689655,0.12,19502,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2006.08614,510.5459183,281.3675529,7.82683662,22714.55509,0,0.023716282,0.031138425,0.021423402,0.033469151,0.021686417,0.018311131,0.017474488,0.019029083,0.017265825,0.014098798,0.02004693,0.015956059,0.024731632,0.020015307,0.011898654,0.013276322,0.023443097,0.0239839,0.013154527,0.010590982,1010.566419,2815.5,692,388,10,31749.2733,0,0.073333333,0.1027222,0.070121951,0.107839206,0.054634847,0.035714286,0.04474413,0.055701465,0.050331899,0.025210084,0.043340807,0.031532183,0.055992278,0.051612903,0.013756962,0.022078537,0.058823529,0.036353624,0.026621594,0.01010101,1421,4024381.599,260657.1347,79167.69985,61.25937147,515951012.9,0,0.000562462,0.000969602,0.000458962,0.001120184,0.000470301,0.000335298,0.000305358,0.000362106,0.000298109,0.000198776,0.000401879,0.000254596,0.000611654,0.000400613,0.000141578,0.000176261,0.000549579,0.000575227,0.000173042,0.000112169,1021244.487
C98,3098.297553,767.7708614,429.6989786,12.03912122,34884.82644,0,0.073501235,0.103295217,0.070937579,0.110973165,0.05697175,0.038491197,0.045230893,0.05752141,0.051645946,0.02679422,0.045008376,0.033332747,0.055760103,0.05028848,0.015773588,0.023650479,0.060037752,0.040578156,0.028335988,0.011871719,1561.421661,39532,10748,5608,121,450415.1722,0,0.229508197,0.37037037,0.290322581,0.326086957,0.236842105,0.211382114,0.175510204,0.178861789,0.155080214,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.120689655,0.12,19502,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,136,2050.231262,518.9345223,287.8830294,8.173620174,23215.43499,0,0.023825023,0.031330047,0.02159226,0.033596026,0.021930515,0.018435784,0.017520997,0.019150305,0.017300361,0.014062592,0.020146901,0.016220423,0.024740597,0.020062466,0.011878668,0.013454317,0.023665874,0.024036205,0.013146992,0.010796608,1034.588619,2803,689,386,10,31624.6967,0,0.073025335,0.102409639,0.06993007,0.107798165,0.0546875,0.03562341,0.044776119,0.055882353,0.050420168,0.025252525,0.04340836,0.031620553,0.055961071,0.051470588,0.013888889,0.022172949,0.059016393,0.036343612,0.026548673,0.01010101,1416,4203448.228,269293.0385,82876.63862,66.80806676,538956421.6,0,0.000567632,0.000981572,0.000466226,0.001128693,0.000480947,0.000339878,0.000306985,0.000366734,0.000299302,0.000197757,0.000405898,0.000263102,0.000612097,0.000402503,0.000141103,0.000181019,0.000560074,0.000577739,0.000172843,0.000116567,1070373.611
R24,3035.577225,752.4618549,421.1404263,11.80478684,34185.14303,0,0.073489145,0.103633954,0.07096897,0.109980345,0.056726799,0.038261713,0.045198388,0.057670591,0.051834816,0.026974332,0.04477148,0.033514389,0.055785271,0.050381302,0.015875159,0.023330887,0.060495477,0.040864833,0.028472738,0.011769411,1529.84181,30444,7746,4394,121,348859.5368,0,0.229508197,0.37037037,0.290322581,0.326086957,0.208695652,0.211382114,0.175510204,0.18699187,0.179487179,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.24,0.218181818,0.142857143,0.12,15468,296,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1940.998188,488.6920941,272.2902223,7.934829415,21970.32712,0,0.024505913,0.03134287,0.021748949,0.033619281,0.021987781,0.018519964,0.017876492,0.019594899,0.017903959,0.014333529,0.020262015,0.016232859,0.024765462,0.020273094,0.011880542,0.013705202,0.024201989,0.023989036,0.013180036,0.010915985,981.2093274,2740.5,673,378,10,30821.10735,0,0.07300885,0.102620087,0.069767442,0.107042254,0.054386985,0.035573123,0.044585987,0.055944056,0.050505051,0.025331039,0.042944785,0.031818182,0.056042032,0.051612903,0.013986014,0.02173913,0.059291705,0.036523267,0.026666667,0.01,1379.5,3767473.966,238819.9628,74141.96513,62.96151785,482695273.8,0,0.00060054,0.000982375,0.000473017,0.001130256,0.000483463,0.000342989,0.000319569,0.00038396,0.000320552,0.00020545,0.000410549,0.000263506,0.000613328,0.000410998,0.000141147,0.000187833,0.000585736,0.000575474,0.000173713,0.000119159,962771.7442
R25,3031.59057,751.4562057,420.6181513,11.78997391,34140.33764,0,0.073457336,0.103613658,0.070956133,0.10996061,0.056716745,0.038259662,0.045186226,0.057662156,0.051826009,0.026962759,0.044771192,0.033523512,0.055780792,0.050393503,0.015853779,0.023324435,0.060567702,0.040920688,0.028467593,0.011795508,1527.813455,30444,7746,4394,121,348859.5368,0,0.229508197,0.37037037,0.290322581,0.326086957,0.208695652,0.211382114,0.175510204,0.18699187,0.179487179,0.111111111,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.24,0.24137931,0.142857143,0.12,15468,296,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1941.010223,488.6866913,272.2965864,7.929435114,21970.07486,0,0.024550945,0.031388929,0.02178241,0.033629121,0.021998438,0.018518823,0.017888261,0.019610622,0.017868284,0.014340655,0.020267959,0.01627112,0.024798586,0.020258066,0.011877377,0.013698876,0.024249908,0.024189448,0.013201267,0.010942149,981.1936054,2738,672,377.5,10,30765.40065,0,0.073000775,0.102592095,0.069767442,0.107042254,0.054393305,0.035573123,0.044585987,0.055944056,0.050505051,0.025316456,0.042944785,0.031818182,0.056040941,0.051616776,0.013964322,0.02173913,0.059322034,0.03654441,0.026666667,0.010012531,1378,3767520.686,238814.6823,74145.43097,62.87594122,482684189.2,0,0.000602749,0.000985265,0.000474473,0.001130918,0.000483931,0.000342947,0.00031999,0.000384577,0.000319276,0.000205654,0.00041079,0.000264749,0.00061497,0.000410389,0.000141072,0.000187659,0.000588058,0.000585129,0.000174273,0.000119731,962740.8912
R26,3030.045652,751.5146199,420.3527636,11.76928881,34132.73154,0,0.073190299,0.102975792,0.070907155,0.109610335,0.056954368,0.038321791,0.045011054,0.057784789,0.05190616,0.027168827,0.044863656,0.033834588,0.056084062,0.050623313,0.015807452,0.023100304,0.060297411,0.041254678,0.0284041,0.011899867,1527.349934,30426,7749,4390,122,348793.3662,0,0.21875,0.37037037,0.290322581,0.326086957,0.236842105,0.211382114,0.19047619,0.18699187,0.179487179,0.125,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.112627986,0.24,0.218181818,0.103448276,0.111111111,15462,279,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1922.090721,484.2032373,269.6904974,7.880938683,21765.54657,0,0.024244442,0.03182993,0.021777129,0.033399591,0.022278695,0.018364045,0.017869912,0.019832007,0.017944345,0.014472453,0.020229314,0.016466092,0.024903768,0.020225688,0.011950215,0.013482176,0.024084536,0.024214177,0.013012827,0.010807638,972.1640972,2741,674,378,10,30832.4327,0,0.072727273,0.10212766,0.069686411,0.106719368,0.054455446,0.035789474,0.044534413,0.056074766,0.050522648,0.025423729,0.042944785,0.032051282,0.05625,0.051898734,0.013888889,0.021621622,0.05907173,0.036866359,0.026573427,0.010152284,1381,3694432.74,234452.775,72732.96441,62.10919453,473739017.4,0,0.000587793,0.001013144,0.000474243,0.001115533,0.00049634,0.000337238,0.000319334,0.000393309,0.000322,0.000209452,0.000409225,0.000271132,0.000620198,0.000409078,0.000142808,0.000181769,0.000580065,0.000586326,0.000169334,0.000116805,945103.0319
R27,3000.663328,744.1846322,416.6265477,11.68299345,33803.71069,0,0.073004311,0.103183032,0.070610817,0.109540715,0.056732389,0.038046001,0.044988513,0.0577143,0.051830251,0.027022319,0.044808635,0.033638064,0.056307742,0.050637208,0.015955435,0.02326129,0.060853049,0.041332423,0.028569372,0.011964133,1512.243445,39541,10746,5611,122,450650.5667,0,0.229508197,0.37037037,0.290322581,0.326086957,0.263157895,0.211382114,0.198830409,0.18699187,0.179487179,0.125,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.24137931,0.120689655,0.12,19512,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1978.280741,500.6530616,277.7472872,7.894251594,22400.19388,0,0.024413794,0.0316103,0.022008296,0.033666393,0.022322859,0.018381687,0.018005338,0.019722591,0.017989607,0.014386583,0.020274691,0.016454801,0.025172999,0.020401505,0.012140551,0.013623474,0.024406569,0.024282957,0.013281898,0.010984615,998.5478732,2696,662,373,10,30366.41555,0,0.072625698,0.102272727,0.069444444,0.106666667,0.054380665,0.035587189,0.044487756,0.056074766,0.050489118,0.025383402,0.042895442,0.03187251,0.056395039,0.051879996,0.014040016,0.02173913,0.059463768,0.036885246,0.026785714,0.010204082,1359,3913594.692,250653.4881,77143.55554,62.31920823,501768685.7,0,0.000596033,0.000999211,0.000484365,0.001133426,0.00049831,0.000337886,0.000324192,0.000388981,0.000323626,0.000206974,0.000411063,0.00027076,0.00063368,0.000416221,0.000147393,0.000185599,0.000595681,0.000589662,0.000176409,0.000120662,997097.855
R28,3000.121951,744.0582454,416.5456862,11.68201675,33798.02013,0,0.072981836,0.103170091,0.070630853,0.109550661,0.056733755,0.038088229,0.04496533,0.05773183,0.05183124,0.027036313,0.044838036,0.033650933,0.056288614,0.050635335,0.015942314,0.023270599,0.060834145,0.041266842,0.028570586,0.011982457,1511.99636,39541,10746,5611,122,450650.5667,0,0.229508197,0.37037037,0.290322581,0.326086957,0.263157895,0.211382114,0.179591837,0.18699187,0.179487179,0.125,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.130434783,0.12,19512,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1979.625908,501.020688,277.9269421,7.898927909,22415.93747,0,0.024428686,0.031621245,0.022006493,0.033670984,0.022332504,0.01841795,0.017895776,0.019701172,0.018004499,0.014398477,0.020253921,0.016458341,0.025148133,0.020381472,0.012148484,0.013654327,0.024430123,0.024126579,0.013332521,0.011020561,999.2393232,2696,662,373,10,30366.41555,0,0.072593953,0.102222222,0.069482657,0.106719368,0.054386985,0.03560121,0.044502618,0.056074766,0.050471335,0.025396825,0.042907369,0.03187251,0.056350832,0.051862525,0.014012147,0.02173913,0.059433444,0.036866359,0.026785714,0.010204082,1359,3918918.738,251021.7298,77243.38515,62.39306211,502474252.7,0,0.000596761,0.000999903,0.000484286,0.001133735,0.000498741,0.000339221,0.000320259,0.000388136,0.000324162,0.000207316,0.000410221,0.000270877,0.000632429,0.000415404,0.000147586,0.000186441,0.000596831,0.000582092,0.000177756,0.000121453,998479.225
R29,3001.300746,744.3508101,416.7138176,11.68414346,33811.32088,0,0.073003573,0.103189475,0.0706514,0.109538163,0.056715684,0.038075978,0.044939853,0.057714531,0.051833317,0.027034747,0.04481094,0.033646422,0.056309192,0.05064046,0.015951411,0.023256786,0.060859769,0.04129828,0.028562096,0.011967924,1512.590934,39541,10746,5611,122,450650.5667,0,0.229508197,0.37037037,0.290322581,0.326086957,0.263157895,0.211382114,0.179591837,0.18699187,0.179487179,0.125,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.130434783,0.12,19512,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1979.01609,500.8790977,277.8384919,7.898604071,22409.22722,0,0.024400476,0.031592518,0.021984118,0.033669154,0.022319206,0.018398135,0.017866405,0.01967948,0.01796848,0.01438455,0.020232413,0.016452164,0.025143611,0.020391014,0.012143773,0.01362389,0.024430477,0.024131672,0.013325189,0.010987812,998.9383554,2697,662,373,10,30369.8287,0,0.072625698,0.102222222,0.069486405,0.106666667,0.054360136,0.035598706,0.044483986,0.056074766,0.050473186,0.025396825,0.04290429,0.03187251,0.056410256,0.051873199,0.014035088,0.02173913,0.059479554,0.036885246,0.026785714,0.010204082,1359,3916504.686,250879.8706,77194.22758,62.38794628,502173464.5,0,0.000595383,0.000998087,0.000483301,0.001133612,0.000498147,0.000338491,0.000319208,0.000387282,0.000322866,0.000206915,0.000409351,0.000270674,0.000632201,0.000415793,0.000147471,0.00018561,0.000596848,0.000582338,0.000177561,0.000120732,997877.8379
R30,3000.702639,744.2021838,416.6262056,11.68462238,33804.46161,0,0.072993018,0.103183175,0.070641829,0.109527814,0.056722552,0.038071668,0.044970143,0.057737975,0.051849624,0.0270391,0.044796902,0.033640942,0.056294154,0.050629928,0.015945664,0.023258055,0.060855582,0.041298222,0.028565295,0.011978359,1512.281893,39541,10746,5611,122,450650.5667,0,0.229508197,0.37037037,0.290322581,0.326086957,0.263157895,0.211382114,0.193661972,0.18699187,0.179487179,0.125,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.218181818,0.130434783,0.12,19512,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1978.846857,500.8352188,277.8151716,7.898957563,22407.3183,0,0.024409311,0.031595801,0.021988323,0.033667621,0.02233919,0.018407425,0.01797722,0.01972485,0.017989556,0.014386036,0.020243381,0.016455777,0.02515406,0.020392859,0.012145366,0.013624155,0.024426346,0.024137792,0.013326712,0.011001185,998.8555402,2695,662,373,10,30363.0024,0,0.072625698,0.102222222,0.069444444,0.106666667,0.054360136,0.035587189,0.044491525,0.056074766,0.050505051,0.025396825,0.042895442,0.03187251,0.056379822,0.051851852,0.014035088,0.02173913,0.059479554,0.036885246,0.026785714,0.010204082,1359,3915834.884,250835.9164,77181.26956,62.39353059,502087913.4,0,0.000595814,0.000998295,0.000483486,0.001133509,0.000499039,0.000338833,0.00032318,0.00038907,0.000323624,0.000206958,0.000409794,0.000270793,0.000632727,0.000415869,0.00014751,0.000185618,0.000596646,0.000582633,0.000177601,0.000121026,997712.3902
R31,3000.085548,744.0393156,416.5445941,11.68274481,33797.44049,0,0.072997116,0.103151292,0.070614139,0.109570434,0.056719978,0.038054328,0.04495419,0.057714835,0.051829644,0.027019709,0.044806265,0.033665463,0.056297763,0.050631906,0.015950597,0.023257028,0.060868908,0.041320368,0.028599115,0.011976922,1511.967237,39541,10746,5611,122,450650.5667,0,0.229508197,0.37037037,0.290322581,0.326086957,0.263157895,0.211382114,0.179591837,0.18699187,0.179487179,0.125,0.235849057,0.150943396,0.203125,0.180327869,0.085714286,0.123076923,0.235294118,0.24137931,0.172413793,0.12,19512,292,64,34,1,3005.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710027,0,136,1979.589322,501.0171364,277.9181317,7.899026314,22415.66317,0,0.024421348,0.031643556,0.022011954,0.033670513,0.022324357,0.01837839,0.017901969,0.019690612,0.017987693,0.014379823,0.02026612,0.016479383,0.025164237,0.020394301,0.012146743,0.013624975,0.024408482,0.024312097,0.013484126,0.011020755,999.2305527,2695,662,373,10,30355.3214,0,0.072593953,0.102206002,0.069444444,0.106719368,0.054353981,0.035587189,0.044487756,0.056074766,0.050473186,0.025366149,0.042895442,0.03187251,0.056338028,0.051851852,0.014035088,0.02173913,0.059479554,0.036875803,0.026785714,0.010204082,1359,3918773.882,251018.171,77238.48791,62.39461671,502461955.6,0,0.000596402,0.001001315,0.000484526,0.001133703,0.000498377,0.000337765,0.00032048,0.00038772,0.000323557,0.000206779,0.000410716,0.00027157,0.000633239,0.000415928,0.000147543,0.00018564,0.000595774,0.000591078,0.000181822,0.000121457,998461.6975
