label,prob
0,0.61523837
0,0.003551198
0,0.015840394
0,0.5551874
0,0.0458544
0,0.5520986
0,4.4217177e-07
0,0.6566816
0,0.55429107
0,0.5485572
0,0.5007162
0,0.3332489
0,0.5728066
0,0.04328454
0,0.5797184
0,0.5700335
0,0.5384737
0,0.112938024
0,3.9085266e-05
0,1.7559034e-05
0,0.51332283
0,0.008051222
0,0.6109447
0,0.0062951585
0,1.615989e-06
0,0.61190444
0,0.542066
0,0.5746884
0,0.51823705
0,0.36583748
0,0.54408896
0,0.58321065
0,0.00015898874
0,0.53385735
0,7.0985414e-05
0,0.004382938
0,0.018530544
0,0.026572514
0,0.55822057
0,0.5772308
0,0.56605506
0,0.52656806
0,0.035851013
0,2.9560419e-05
0,0.43330893
0,2.7771905e-05
0,0.8052882
0,0.021210615
0,0.61055577
0,0.10316488
0,0.52391195
0,0.506226
0,0.0057109604
0,0.5407683
0,0.5399509
0,0.024476374
0,0.32946634
0,0.22865875
0,0.010388668
0,0.0004326517
0,0.059464894
0,0.009872829
0,0.8652486
0,0.00050186936
0,0.5398587
0,1.06483985e-05
0,0.5079396
0,0.024368547
0,0.00021786346
0,0.053056818
0,6.25561e-05
0,2.494191e-05
0,0.0014327433
0,0.5434532
0,0.043981425
0,0.53027743
0,0.55728793
0,0.066558585
0,0.02927493
0,0.7084457
0,0.08206502
0,0.024228355
0,1.3625111e-06
0,0.062659554
0,0.5083998
0,0.2589449
0,0.5619925
0,0.15082511
0,0.51604813
0,0.37179068
0,0.35920715
0,0.053243235
0,0.0010008276
0,0.0046540676
0,0.29224387
0,0.57746494
0,0.38712347
0,0.08579317
0,8.0296995e-05
0,0.003749426
0,0.0006415387
0,0.0024703238
0,0.33048066
0,0.035412244
0,0.0013308186
0,0.032002226
0,0.060476046
0,0.565472
0,0.05256022
0,0.43678114
0,0.4361894
0,0.0057257656
0,0.56844246
0,0.54483217
0,0.012124532
0,0.0019482056
0,0.40941113
0,1.9168683e-06
0,0.0005872589
0,0.64033103
0,0.56682825
0,0.5538591
0,0.57475346
0,0.54170907
0,0.55307317
0,0.17098269
0,0.044716287
0,0.0008613068
0,0.33425683
0,0.08520515
0,3.3364129e-06
0,0.02406803
0,0.54664576
0,0.5138639
0,0.2999996
0,0.6207839
0,0.72767544
0,0.10763659
0,0.5760541
0,0.4450498
0,1.5139193e-05
0,0.015327706
0,0.53092647
0,0.61883265
0,5.5764013e-07
0,0.7293046
0,0.52993745
0,0.5394582
0,0.014702908
0,0.004679046
0,0.41709748
0,0.067875005
0,0.557258
0,0.8627322
0,0.28826556
0,0.060638335
0,0.67715377
0,0.0082143145
0,0.15257
0,0.011275521
0,0.46464768
0,0.5189494
0,0.5466445
0,0.29272926
0,0.6423945
0,0.01459212
0,0.002378032
0,0.00016756485
0,0.52157545
0,0.00019815058
0,0.009064819
0,0.7658156
0,0.7504855
0,0.5112118
0,0.5443905
0,0.55768925
0,1.5371454e-09
0,0.53498805
0,0.59571785
0,0.55436796
0,0.04991993
0,0.00016185048
0,0.0011135266
0,0.6462671
0,0.6701919
0,0.00087025046
0,0.010034922
0,0.0019187827
0,9.5437485e-05
0,0.24171448
0,0.0011504474
0,0.13967466
0,0.5998848
0,0.0015669867
0,0.64607054
0,0.55541766
0,0.5811833
0,6.419252e-06
0,0.5079131
0,0.00421581
0,0.004566456
0,9.832717e-05
0,0.0061341925
0,0.042961758
0,0.0049640676
0,0.0076350817
0,0.5644253
0,6.8489324e-05
0,1.9633212e-06
0,0.552898
0,0.0106652975
0,0.0027287444
0,0.5583725
0,0.29166
0,0.2256186
0,0.0038165129
0,0.0063498756
0,0.010057736
0,0.5837733
0,0.10594069
0,0.55320865
0,0.091529176
0,0.018525891
0,9.974353e-05
0,0.00018442197
0,0.52744025
0,0.7417143
0,0.040601637
0,0.13950457
0,0.20300306
0,8.9899295e-05
0,0.53581655
0,0.00012818933
0,0.0017926156
0,0.43627986
0,0.5839558
0,0.001648647
0,0.033707872
0,0.038164698
0,0.54962504
0,0.009723975
0,0.028007546
0,0.0004957864
0,0.008690417
0,0.5543085
0,0.13398938
0,0.029271347
0,6.492456e-05
0,0.5922006
0,0.08475693
0,2.0155212e-06
0,0.50617886
0,3.8787928e-07
0,0.00033161958
0,0.12689474
0,0.60353076
0,0.01745783
0,0.5675362
0,0.665342
0,0.7884258
0,0.40195593
0,0.3833246
0,0.0016819662
0,0.08586017
0,0.50710773
0,0.0014459258
0,0.08467088
0,0.10074409
0,0.020120861
0,0.0020707343
0,0.5654108
0,0.43951666
0,0.20320374
0,0.536954
0,0.3553991
0,0.5973383
0,0.0034491608
0,1.706989e-07
0,0.0005799795
0,0.00041243798
0,3.341769e-05
0,0.32659033
0,0.31187263
0,0.509939
0,0.5108854
0,0.47123575
0,0.4676416
0,5.2068353e-06
0,7.875355e-07
0,0.6478992
0,0.5631235
0,0.006035133
0,0.54702514
0,0.5508725
0,0.111529626
0,0.0026034033
0,0.17744166
0,0.008013305
0,0.3974432
0,0.5226932
0,0.081364386
0,0.53307176
0,0.56089944
0,0.09384104
0,0.5697909
0,0.04028948
0,0.65825254
0,0.54742557
0,0.3579382
0,0.7497947
0,0.6651938
0,0.5718322
0,0.63242596
0,0.28520083
0,5.378246e-07
0,0.5685038
0,0.5120867
0,0.03215132
0,0.03481809
0,0.10369725
0,0.269193
0,0.44371632
0,0.567157
0,0.2039928
0,0.33565435
0,0.6107282
0,0.57254684
0,0.73336244
0,0.18685886
0,0.5045398
0,0.06486503
0,0.15034385
0,0.06667126
0,0.40845108
0,0.55848175
0,0.058542036
0,0.055295233
0,0.055480048
0,0.5334957
0,0.3380364
0,0.5657586
0,0.00075319706
0,0.02843174
0,0.03259806
0,0.005718416
0,0.124843344
0,0.5089835
0,0.003276338
0,0.5574903
0,0.0030967821
0,0.4752942
0,0.055100642
0,3.8820122e-07
0,0.010880264
0,0.48689914
0,1.1989668e-05
0,0.53352505
0,0.5824791
0,0.0066979406
0,0.57886046
0,0.08907927
0,0.55922675
0,0.0005856834
0,0.027295904
0,0.7454016
0,0.011833879
0,0.043342978
0,0.23356941
0,0.23232019
0,0.5651554
0,0.024831913
0,0.0042185537
0,0.10497304
0,0.0039821058
0,0.44097024
0,0.55397135
0,0.0019757694
0,0.055071842
0,0.62312037
0,0.53785485
0,0.6663448
0,0.6187267
0,0.54468334
0,2.8055483e-05
0,0.003005823
0,0.56370354
0,0.1490758
0,0.17946951
0,0.8702222
0,0.6939436
0,0.38906035
0,0.008619703
0,0.0051371446
0,0.5152589
0,0.53094125
0,0.004477028
0,0.508026
0,0.5046107
0,0.23170927
0,0.5694673
0,0.045654308
0,0.4457685
0,0.5351123
0,0.00036223733
0,0.0004826098
0,0.58674836
0,0.018872652
0,4.880337e-06
0,0.0027323593
0,0.5751661
0,0.7108401
0,0.13772015
0,0.03399227
0,0.8282761
0,7.817036e-06
0,0.03852245
0,0.34606096
0,0.04563663
0,0.5608343
0,0.020561146
0,0.52393335
0,0.55275774
0,0.109890476
0,0.5813009
0,0.77880955
0,9.734018e-08
0,0.003415542
0,0.00081094244
0,0.56116825
0,0.4218721
0,0.17316443
0,0.0034444863
0,0.55104834
0,0.4514139
0,0.5770786
0,0.018802324
0,0.24186663
0,0.105541155
0,0.0020971808
0,0.006701276
0,0.0049378234
0,0.52523357
0,0.06453597
0,0.0017460745
0,0.025942516
0,0.001178516
0,0.2660906
0,0.5665397
0,0.036075592
0,0.58271945
0,0.38716742
0,0.00040704216
0,7.091951e-05
0,0.0024916122
0,0.73960936
0,0.5267567
0,0.5529752
0,0.5623235
0,0.013537955
0,0.00045752153
0,0.5763194
0,0.8136651
0,0.31201634
0,0.4989394
0,0.6853132
0,0.005636732
0,0.6004756
0,0.0006446559
0,0.5547481
0,0.040219054
0,0.11083062
0,0.2019327
0,0.016600275
0,0.0020084344
0,0.03653735
0,0.0047526686
0,0.0072880113
0,0.08848855
0,0.059670415
0,0.0030941926
0,0.66747576
0,0.600438
0,5.383816e-06
0,0.009562474
0,0.05261665
0,0.03976987
0,0.5409207
0,0.5680815
0,0.031375647
0,0.5319364
0,0.21594815
0,0.00021917836
0,1.2461298e-06
0,0.6665338
0,0.5185553
0,0.1216071
0,0.007824443
0,0.66638035
0,0.0020960514
0,0.45516184
0,0.32215366
0,0.05384153
0,3.3675766e-05
0,0.5779822
0,0.014016312
0,0.0066112513
0,0.0550001
0,0.012071611
0,0.19330364
0,0.042797282
0,0.5879491
0,0.17895143
0,0.6776327
0,0.018088095
0,0.39654148
0,0.28382877
0,0.5196072
0,0.05897449
0,0.0787925
0,0.063047074
0,0.16077341
0,0.6350154
0,0.006372121
0,0.5975461
0,0.24136156
0,0.5807014
0,0.014526846
0,0.5252119
0,7.7286995e-06
0,0.44512942
0,0.036524545
0,0.53427225
0,0.5471268
0,0.52835613
0,0.00051938207
0,0.5479277
0,0.21019948
0,0.123149775
0,0.524258
0,0.54531723
0,0.54117405
0,0.6408062
0,0.044685666
0,0.576085
0,0.36855054
0,1.6474122e-06
0,0.5648195
0,0.50151986
0,0.57403827
0,0.57463944
0,0.0001819265
0,0.5618208
0,0.5474216
0,0.015731955
0,0.06063225
0,0.0016115078
0,0.53801805
0,0.33339232
0,0.36731607
0,0.002410286
0,0.26675275
0,0.008198829
0,0.0026711698
0,0.6207718
0,0.7297287
0,0.17841338
0,0.51308715
0,0.028797153
0,0.5161239
0,0.0045622014
0,0.56259644
0,0.004055628
0,0.07118849
0,0.00615331
0,0.45396358
0,0.078936286
0,0.04060366
0,0.89822996
0,0.0007821539
0,0.832208
0,0.5377643
0,0.06373532
0,0.029580832
0,0.674672
0,0.537507
0,0.2675034
0,0.57943684
0,0.5648081
0,0.007665882
0,0.53388757
0,0.09621372
0,6.1516675e-06
0,0.51651895
0,0.09851951
0,0.0038664402
0,0.0017013183
0,1.9959585e-05
0,0.59953284
0,0.0020485
0,0.53373504
0,0.6036385
0,0.5302191
0,0.5497904
0,5.5955757e-06
0,0.7816383
0,0.42732087
0,0.052462753
0,0.0027963172
0,0.59055823
0,0.90960723
0,0.554713
0,0.54362065
0,0.57897806
0,0.5602221
0,2.451963e-06
0,0.040050164
0,0.53217685
0,0.5688956
0,0.8056737
0,0.72493976
0,0.34952912
0,0.0041956743
0,0.092125736
0,0.510184
0,0.46093005
0,0.119927496
0,0.00036548337
0,0.51978403
0,0.5420662
0,0.07468758
0,0.00011559669
0,0.012270628
0,0.47916964
0,0.5310796
0,0.0004652395
0,0.538839
0,0.19218673
0,0.22797257
0,0.56462055
0,0.3552136
0,0.6653816
0,0.6198583
0,0.60783476
0,0.03226421
0,0.69426155
0,0.020226885
0,0.5380389
0,0.070137635
0,0.26754645
0,0.5617692
0,0.54073393
0,0.0313752
0,0.5134252
0,0.6297662
0,0.0008016103
0,0.31247896
0,0.41817662
0,0.00011707397
0,0.3442614
0,8.783157e-06
0,0.5479315
0,0.41462424
0,0.669446
0,0.018240947
0,0.015308598
0,0.50105745
0,0.69300723
0,0.21317628
0,0.57309794
0,0.68064106
0,0.67742693
0,0.5305902
0,0.5859555
0,0.65539914
0,0.081252314
0,0.44651863
0,3.1904793e-08
0,0.5692411
0,0.0352999
0,7.0515366e-06
0,0.5404219
0,0.57565665
0,0.0009262573
0,0.026889255
0,0.033863813
0,0.004024462
0,2.0434656e-05
0,0.5416093
0,0.121925786
0,0.0062305476
0,0.3333033
0,0.51920265
0,0.0021904318
0,0.005454244
0,0.54886377
0,0.5935108
0,0.026383338
0,0.0070072818
0,0.5124022
0,2.9931077e-06
0,0.52893156
0,0.0052446625
0,0.015529622
0,9.72486e-06
0,0.00026421165
0,1.944865e-05
0,0.54284424
0,0.3070637
0,3.2045797e-08
0,0.6098166
0,0.016381366
0,0.004556006
0,0.00016076626
0,0.00032748657
0,0.51260054
0,0.028126834
0,0.0030221362
0,0.22729245
0,0.5287947
0,0.53582937
0,0.027643798
0,3.5457108e-06
0,0.032315988
0,0.00012910902
0,0.00090756174
0,0.5187687
0,0.00021866738
0,0.01860162
0,0.6601504
0,0.6978151
0,0.6138801
0,0.001700699
0,0.6308722
0,0.0007305893
0,0.53196377
0,0.527259
0,0.002914921
0,0.55880666
0,0.34508756
0,0.004048873
0,0.0019312782
0,0.629233
0,0.010282291
0,0.07309522
0,2.9144801e-05
0,0.31058905
0,0.00026107382
0,0.00022258075
0,0.1985996
0,0.58628756
0,0.5565788
0,0.34143165
0,0.56411266
0,0.049162988
0,0.0029071553
0,0.26801175
0,0.0038573402
0,0.0057232524
0,0.2619432
0,0.5660194
0,0.006480046
0,0.52715826
0,0.006918998
0,0.5438436
0,0.56563944
0,0.21350652
0,5.768949e-05
0,0.5724726
0,0.013764234
0,3.3834217e-06
0,0.13333936
0,4.84762e-05
0,6.174166e-06
0,4.151117e-06
0,0.036802955
0,0.41460875
0,0.002341568
0,0.014332934
0,0.2642308
0,2.2341945e-07
0,0.2940967
0,0.55750823
0,0.2711444
0,0.111243844
0,0.24144837
0,0.0045710863
0,0.6272447
0,0.24447633
0,8.787988e-05
0,0.5534104
0,0.4428701
0,0.44809604
0,0.054222282
0,0.031979345
0,0.06032785
0,0.5709339
0,0.097132854
0,0.1836226
0,0.23661175
0,0.51959294
0,3.6713936e-06
0,0.58895296
0,0.08288139
0,0.5692032
0,0.0017916014
0,0.6546207
0,0.0007878773
0,0.7802
0,0.5661251
0,0.13693124
0,0.5604651
0,0.1415206
0,0.2655627
0,0.11457792
0,0.025917914
0,0.0024956164
0,0.4639491
0,0.46012017
0,0.2846942
0,0.0019440288
0,0.005674918
0,0.0023213485
0,2.7549757e-07
0,0.569331
0,0.51049536
0,1.3641545e-06
0,0.0103156725
0,0.0038204563
0,9.150926e-05
0,0.5428167
0,0.0047508916
0,0.4760821
0,0.5819914
0,0.014271559
0,0.0019111043
0,0.00019436098
0,0.5386826
0,0.0010764822
0,0.031608198
0,0.51183623
0,0.6921174
0,0.20871666
0,0.003827617
0,0.57218206
0,0.012941818
0,0.00037226948
0,0.014003521
0,0.0014634395
0,2.453081e-06
0,4.2050742e-05
0,0.0077136704
0,0.21602735
0,0.5918027
0,0.5382184
0,0.5102534
0,0.0026387312
0,0.006500903
0,0.7070262
0,0.5558941
0,0.2817942
0,0.5371664
0,0.016577374
0,0.008979554
0,0.5692796
0,0.0003618254
0,0.021975499
0,0.51689816
0,0.15054052
0,0.51408386
0,0.00013073526
0,0.5069645
0,0.18836227
0,0.005288177
0,0.0021262537
0,0.0012953657
0,0.059610475
0,0.022566434
0,0.7355415
0,0.04132226
0,0.2701712
0,0.012499913
0,0.005141206
0,0.05553901
0,0.5602896
0,2.2140444e-05
0,0.3498765
0,0.75098485
0,0.6386495
0,0.024954597
0,0.003111655
0,0.39110833
0,0.5238067
0,0.56486034
0,9.1640686e-05
0,0.60267586
0,0.64416045
0,0.5072224
0,0.0084179435
0,0.58865064
0,0.6027195
0,0.5902278
0,0.5471759
0,0.53859186
0,0.006430226
0,0.0001226871
0,0.5455493
0,0.12766726
0,0.7460426
0,0.058065683
0,0.05053414
0,2.1348002e-08
0,0.75758016
0,0.5197541
0,0.05336162
0,0.023525061
0,0.010972367
0,0.24200848
0,2.4425282e-05
0,0.65223795
0,0.63931274
0,0.26249498
0,0.542118
0,2.730011e-05
0,0.55137116
0,0.02826361
0,0.60019386
0,0.0016852409
0,0.112247504
0,0.3311187
0,0.6657376
0,0.52011085
0,0.62343216
0,0.18579014
0,0.56894344
0,0.00021662768
0,0.56156826
0,0.036894772
0,0.00036039416
0,0.00020211267
0,0.53482664
0,0.8652041
0,0.5138083
0,0.57940364
0,0.54716295
0,0.0032827365
0,0.009591298
0,0.5150594
0,0.15033922
0,0.004846909
0,0.09829182
0,0.01449652
0,6.2038126e-09
0,0.0031295372
0,0.5286435
0,7.0646674e-05
0,0.36183846
0,0.58119756
0,0.0020964304
0,0.06839267
0,0.009951798
0,0.5411874
0,0.017816985
0,0.15021348
0,0.015221279
0,0.011800519
0,0.028798027
0,0.042690344
0,0.17292257
0,0.38294053
0,0.2020936
0,0.28382218
0,0.5353556
0,0.52416176
0,0.1918297
0,0.0058387453
0,0.026735524
0,0.55349785
0,0.41734892
0,1.822516e-05
0,0.00031552624
0,0.016987873
0,0.00628871
0,0.58805573
0,0.5548401
0,0.5169612
0,0.72934395
0,0.5183981
0,0.16113354
0,0.0065452894
0,3.6574184e-07
0,0.43067622
0,0.17879385
0,0.000698099
0,0.24254018
0,0.00011360729
0,0.67808026
0,0.030775152
0,0.006362871
0,0.32319525
0,0.045942824
0,0.51221764
0,0.5283047
0,0.017057993
0,0.0074128625
0,0.107446164
0,0.60580564
0,0.20188342
0,0.46472234
0,5.313241e-07
0,2.4459176e-05
0,0.6177452
0,0.0018632858
0,0.5306712
0,0.53730536
0,0.022711037
0,3.4050427e-05
0,0.005851408
0,3.0754767e-05
0,0.74860936
0,0.5457925
0,0.018131286
0,0.014351916
0,3.2661092e-07
0,0.754946
0,0.59128624
0,0.56292003
0,0.6794823
0,0.7996056
0,0.45727333
0,0.521579
0,8.7810186e-05
0,0.014124492
0,0.7801069
0,0.69663805
0,0.2711838
0,0.5872824
0,0.0002011587
0,0.41649622
0,0.5281606
0,6.2139916e-06
0,0.012307381
0,0.28224102
0,0.62647325
0,0.081030704
0,0.06221414
0,0.4647517
0,6.716528e-06
0,0.5740144
0,0.006917481
0,0.19696574
0,0.00055933493
0,0.013566009
0,0.001123261
0,0.5404883
0,0.83223367
0,0.5010782
0,0.4189758
0,0.46596083
0,0.539066
0,0.19356126
0,0.14355688
0,0.52177274
0,0.023581885
0,0.40581095
0,3.1472966e-05
0,0.12993954
0,0.45981663
0,0.0018260394
0,0.39933923
0,1.2605383e-05
0,0.52315694
0,0.00016847595
0,0.56531256
0,1.607932e-07
0,0.0018286966
0,0.00027366687
0,0.0008356952
0,0.7053212
0,0.11323292
0,0.5106831
0,0.22187804
0,0.002938466
0,0.5447042
0,0.5917527
0,0.41977158
0,0.24804547
0,2.332385e-05
0,0.52086055
0,0.00608655
0,0.7282654
0,0.0017430534
0,0.64529747
0,0.21918881
0,0.48125315
0,0.5072117
0,0.0037294077
0,1.8350032e-07
0,0.09627002
0,0.55476433
0,0.003294559
0,0.55108637
0,8.3228704e-05
0,0.48506358
0,0.012529265
0,0.0036815528
0,0.9039412
0,0.5482705
0,0.59379023
0,0.036353916
0,0.5141337
0,0.42590785
0,0.5173269
0,0.23050353
0,0.008247686
0,0.39670402
0,0.18513991
0,0.54178447
0,0.75259364
0,0.00041897755
0,0.36252424
0,0.0084521985
0,0.5048251
0,0.01982552
0,0.0019056875
0,0.5558819
0,0.0026656636
0,0.0028720377
0,0.3213618
0,0.6436862
0,0.75835246
0,0.038078893
0,0.5233769
0,0.0857815
0,0.5662846
0,0.06494615
0,0.0116777
0,0.0038321104
0,0.23379853
0,0.018001309
0,0.5480621
0,0.00015570967
0,8.4570376e-05
0,0.23400673
0,0.62983495
0,0.0032371539
0,0.0035462992
0,0.15967953
0,0.54080194
0,0.0026715116
0,0.04949048
0,0.57589626
0,0.62051344
0,0.44124112
0,2.7738042e-07
0,0.6640239
0,0.045262918
0,0.5530094
0,0.72847253
0,0.42677286
0,0.55281067
0,0.53454566
0,0.7058461
0,0.00015500291
0,0.18133512
0,1.7827422e-07
0,0.000844302
0,1.7855931e-05
0,0.03517584
0,0.6042785
0,0.0076026493
0,0.07350412
0,0.5117333
0,0.009748492
0,0.24400903
0,0.6981953
0,6.5870145e-06
0,0.0005183951
0,0.56730497
0,0.00039314662
0,0.07457578
0,0.50767404
0,0.39707237
0,0.15758465
0,0.52494943
0,0.5290129
0,0.5118714
0,0.008759906
0,0.0072211316
0,0.55901814
0,2.2692177e-07
0,0.38656938
0,0.5608518
0,0.53799933
0,0.014631227
0,0.0017497512
0,6.936118e-06
0,0.5376706
0,0.39623183
0,0.01753208
0,2.6826143e-05
0,0.5645183
0,0.5481306
0,0.5493085
0,0.5785193
0,2.7081155e-06
0,0.51628596
0,0.5827482
0,5.955999e-05
0,0.7639532
0,0.0055449107
0,0.5322188
0,0.00079108705
0,0.29187512
0,0.0022714497
0,7.212716e-06
0,0.43533656
0,0.0006051271
0,0.5200983
0,0.53103477
0,0.6855818
0,0.51046205
0,0.5644423
0,0.0060361335
0,0.6122437
0,0.49226436
0,0.39169472
0,0.011112131
0,0.0057996553
0,0.5462645
0,0.55473197
0,0.69029105
0,0.5985793
0,0.085485294
0,0.56455845
0,0.013790046
0,0.012537705
0,0.43201673
0,0.006183981
0,8.044899e-05
0,0.77859855
0,0.21025252
0,0.53359514
0,0.052441828
0,0.30321258
0,0.002703609
0,0.44707072
0,0.58773124
0,0.6066305
0,0.5677445
0,0.0010117751
0,0.10237826
0,0.54755354
0,0.5827334
0,4.1305208e-07
0,0.0005250726
0,0.5807553
0,0.009798555
0,0.00027093213
0,0.57538986
0,0.5638526
0,0.48650342
0,0.9082183
0,0.7783701
0,0.24822038
0,0.0016171433
0,0.5615886
0,0.06749985
0,0.51745915
0,0.5564638
0,0.57165426
0,0.520326
0,0.5221212
0,0.49573326
0,0.5329324
0,0.24730064
0,0.030296313
0,0.03531503
0,0.011790686
0,0.52326304
0,0.554175
0,0.1484953
0,0.55214125
0,0.11532546
0,0.40006602
0,0.50395894
0,0.3788234
0,0.0030215196
0,0.010141914
0,0.0024978658
0,0.4520875
0,0.41465178
0,0.11160634
0,0.8293659
0,0.6354957
0,0.33953986
0,0.07476112
0,0.0002075753
0,0.516687
0,0.46685523
0,0.009705621
0,0.00031332028
0,0.021500526
0,0.5273299
0,0.038660742
0,0.5107592
0,0.07379949
0,0.58107877
0,0.6045562
0,5.12447e-05
0,0.3978273
0,1.86959e-07
0,0.0046642967
0,0.60619277
0,0.00014148864
0,0.5640245
0,0.0041997125
0,0.62080926
0,0.56931126
0,0.0022153754
0,0.00040524258
0,0.006558306
0,0.4801889
0,0.004615694
0,0.039254237
0,0.555267
0,0.5791344
0,0.0063151605
0,6.332254e-05
0,0.00038164467
0,0.6296307
0,0.115906514
0,0.0036962056
0,0.53504664
0,1.8040015e-05
0,0.008723235
0,0.043140937
0,5.049904e-07
0,0.00011202517
0,0.63369936
0,0.56092894
0,0.0015612876
0,0.62160444
0,0.34188014
0,0.16092032
0,0.024533002
0,0.7491863
0,0.19258067
0,0.5060971
0,0.7282648
0,0.5175829
0,0.55057657
0,0.16512808
0,0.7645583
0,0.625539
0,0.13986583
0,0.3931917
0,0.64143723
0,0.520063
0,1.6241362e-05
0,0.56059074
0,0.0742759
0,0.030532314
0,1.4502371e-05
0,0.007603603
0,0.6016837
0,0.023600405
0,1.7190979e-07
0,0.55706185
0,0.5496209
0,0.57826716
0,0.73742247
0,1.552338e-05
0,0.39201865
0,0.42334387
0,0.2826891
0,0.01288212
0,0.42178562
0,0.19483519
0,0.11518646
0,0.6959766
0,0.0077847266
0,0.79967666
0,0.023709308
0,0.5566654
0,0.37865523
0,0.57064366
0,0.013216938
0,0.0012834149
0,9.591711e-06
