label,pred,prob
0,0.0,0.001596410758793354
0,0.0,0.0005307171959429979
0,0.0,0.000910402974113822
0,0.0,0.0016171534080058336
0,0.0,0.0003438515996094793
0,0.0,0.041020750999450684
0,0.0,0.07052098959684372
0,0.0,0.00015014161181170493
0,0.0,0.0001230317575391382
0,0.0,0.0011870774906128645
0,0.0,2.9357670427998528e-05
0,0.0,0.020159311592578888
0,0.0,4.949145659338683e-05
0,0.0,9.162889182334766e-05
0,0.0,0.0005988965276628733
0,0.0,0.02888784185051918
0,0.0,0.19352790713310242
0,0.0,0.0012766065774485469
0,0.0,0.0002971709182020277
0,0.0,0.008776092901825905
0,0.0,8.698361489223316e-05
0,0.0,0.08461957424879074
0,0.0,0.00016493815928697586
0,0.0,0.00032833372824825346
0,0.0,5.439072992885485e-05
0,0.0,0.0001938607165357098
0,0.0,0.007228899281471968
0,0.0,0.2134607583284378
0,0.0,0.0001383762137265876
0,0.0,0.0001324909826507792
0,0.0,3.1395804398925975e-05
0,0.0,0.017555734142661095
0,0.0,9.487535135122016e-05
0,0.0,1.8050837752525695e-05
0,0.0,0.0001008850013022311
0,0.0,0.0005816812627017498
0,0.0,0.003745500696823001
0,0.0,0.00041566925938241184
0,0.0,0.0005338304908946157
0,0.0,0.003707645460963249
0,0.0,0.00013996948837302625
0,0.0,0.00024446670431643724
0,0.0,0.0003837429394479841
0,0.0,0.001992148580029607
0,0.0,0.025952007621526718
0,0.0,0.008166500367224216
0,0.0,0.2128317803144455
0,0.0,0.0008157417178153992
0,0.0,0.009395319037139416
0,0.0,0.0002048804599326104
0,0.0,0.05423814803361893
0,0.0,0.0003886075282935053
0,0.0,0.0005860190140083432
0,0.0,0.00013236519589554518
0,0.0,0.0005781325744464993
0,0.0,0.0006625433452427387
0,0.0,0.00017227447824552655
0,0.0,0.00031639376538805664
0,0.0,0.0004810092505067587
0,0.0,0.00047090629232116044
0,0.0,0.003309495747089386
0,0.0,0.00023685013002250344
0,0.0,0.018164249137043953
0,0.0,0.00013862767082173377
0,0.0,0.0002248106466140598
0,0.0,0.0003370822814758867
0,0.0,6.320990360109136e-05
0,0.0,0.024486089125275612
0,0.0,0.0034041842445731163
0,0.0,0.000602769898250699
0,0.0,0.03628632798790932
0,0.0,0.19778892397880554
0,0.0,0.00046715722419321537
0,0.0,0.000670003064442426
0,0.0,0.037839338183403015
0,0.0,0.00018457711848895997
0,0.0,0.0001624911092221737
0,0.0,0.001865159603767097
0,0.0,4.128532964386977e-05
0,0.0,7.725056639174e-05
0,0.0,0.00011540682316990569
0,0.0,0.0008696851436980069
0,0.0,0.009071452543139458
0,0.0,0.0030360911041498184
0,0.0,0.0807960033416748
